what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1655872893665
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1655872893665
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1655872893665
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1655872893666
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1655872893666
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1655872893666
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1655872893667
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1655872893667
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1655872893668
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1655872893669
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1655872893669
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1655872893669
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1655872893670
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1655872893670
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1655872893671
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1655872893671
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1655872893671
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1655872893671
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1655872893672
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1655872893672
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1655872893672
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1655872893673
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1655872893673
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1655872893673
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1655872893673
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1655872893680
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1655872893680
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1655872893681
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1655872893681
os,sysinfo,,,"win32",1655872893682
arch,sysinfo,,,"x86",1655872893682
ws,sysinfo,,,"win32",1655872893682
locale,sysinfo,,,"en_US",1655872893682
processors,sysinfo,,,"8",1655872893683
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1655872893683
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1655872893683
java.specification.name,sysinfo,,,"Java Platform API Specification",1655872893683
java.specification.vendor,sysinfo,,,"Oracle Corporation",1655872893683
java.specification.version,sysinfo,,,"1.7",1655872893683
java.vendor,sysinfo,,,"Oracle Corporation",1655872893683
java.version,sysinfo,,,"1.7.0_02",1655872893683
java.vm.info,sysinfo,,,"mixed mode, sharing",1655872893683
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1655872893683
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1655872893683
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1655872893683
java.vm.specification.version,sysinfo,,,"1.7",1655872893683
java.vm.vendor,sysinfo,,,"Oracle Corporation",1655872893683
java.vm.version,sysinfo,,,"22.0-b10",1655872893683
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1655872896082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655872903365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873527464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873528398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873581792
started,bundle,com.sysdeo.eclipse.tomcat,3.3.0,"com.sysdeo.eclipse.tomcat",1655873583142
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1655873583208
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1655873583251
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1655873583317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873631900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873745008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873793146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873820307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873848428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873879378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655873896704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874030032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874031970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874034329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874036954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874046569
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1655874050058
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1655874050072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874084387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874255831
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1655874302629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874307831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874354738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874360420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874362173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874528648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874561508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874681817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874722481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874741002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874765090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874851306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655874902405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875014863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875024709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875211113
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1655875214982
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1655875214998
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1655875214998
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1655875215107
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1655875215123
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1655875215139
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1655875215139
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1655875215170
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1655875215170
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1655875215217
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1655875215217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875224562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875254670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875280776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875366196
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1655875380522
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1655875383037
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1655875385758
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1655875387695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875463762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875505998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875540899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875606788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655875699315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878581840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878582930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878593512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878611116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878666081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878674365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878681781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1655878681797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878694592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878703950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878714183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878943285
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1655878951325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655878962715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655879025766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655879130662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655879177472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655879293741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655879320131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655879345162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655879395033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655879396236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655880278524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655880281670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655880284419
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1655880284560
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1655880284841
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1655880284966
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1655880284966
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1655972898135
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1655972898135
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1655972898135
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1655972898135
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1655972898135
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1655972898135
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1655972898135
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1655972898135
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1655972898135
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1655972898139
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1655972898139
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1655972898139
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1655972898139
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1655972898139
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1655972898143
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1655972898143
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1655972898143
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1655972898143
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1655972898143
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1655972898143
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1655972898143
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1655972898143
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1655972898143
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1655972898147
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1655972898147
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1655972898147
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1655972898147
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1655972898147
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1655972898147
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1655972898151
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1655972898151
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1655972898151
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1655972898151
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1655972898151
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1655972898151
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1655972898151
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1655972898155
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1655972898207
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1655972898207
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1655972898207
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1655972898207
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1655972898207
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1655972898207
